frame,t,person_id,lm_idx,lm_name,x_px,y_px,x_world,y_world,z_world,visibility,presence
18,0.7200,0,32,right_foot_index,704.56,864.02,0.1064,0.7448,-0.1046,0.831,1.000
19,0.7600,0,0,nose,686.62,407.02,0.0863,-0.6629,-0.0079,1.000,1.000
19,0.7600,0,1,left_eye_inner,680.61,399.41,0.0522,-0.6747,-0.0165,1.000,1.000
19,0.7600,0,2,left_eye,678.25,399.22,0.0548,-0.6754,-0.0085,1.000,1.000
19,0.7600,0,3,left_eye_outer,676.05,399.13,0.0540,-0.6756,-0.0119,1.000,1.000
19,0.7600,0,4,right_eye_inner,687.52,399.63,0.0790,-0.6823,-0.0533,1.000,1.000
19,0.7600,0,5,right_eye,689.86,399.53,0.0829,-0.6797,-0.0646,1.000,1.000
19,0.7600,0,6,right_eye_outer,692.31,399.32,0.0874,-0.6697,-0.0429,1.000,1.000
19,0.7600,0,7,left_ear,670.11,405.56,-0.0167,-0.6205,-0.0252,1.000,1.000
19,0.7600,0,8,right_ear,695.46,405.37,0.0454,-0.5623,-0.1112,1.000,1.000
19,0.7600,0,9,mouth_left,684.64,416.78,0.0842,-0.6382,0.0103,1.000,1.000
19,0.7600,0,10,mouth_right,691.13,416.92,0.0982,-0.5983,-0.0452,1.000,1.000
19,0.7600,0,11,left_shoulder,660.68,464.76,-0.0179,-0.4685,0.1249,1.000,1.000
19,0.7600,0,12,right_shoulder,693.56,468.23,0.1046,-0.4950,-0.0898,1.000,1.000
19,0.7600,0,13,left_elbow,684.32,526.46,0.0775,-0.3372,0.2125,0.101,1.000
19,0.7600,0,14,right_elbow,720.76,549.41,0.1680,-0.2268,-0.1005,0.995,1.000
19,0.7600,0,15,left_wrist,739.38,512.53,0.2553,-0.3503,0.3477,0.130,1.000
19,0.7600,0,16,right_wrist,771.21,533.62,0.2980,-0.2685,0.0126,0.989,1.000
19,0.7600,0,17,left_pinky,749.55,505.61,0.2810,-0.3883,0.3833,0.190,1.000
19,0.7600,0,18,right_pinky,783.00,531.86,0.3695,-0.3131,-0.0196,0.978,1.000
19,0.7600,0,19,left_index,753.07,501.65,0.2912,-0.4011,0.3730,0.195,1.000
19,0.7600,0,20,right_index,779.63,526.09,0.3887,-0.3753,-0.0018,0.975,1.000
19,0.7600,0,21,left_thumb,748.66,505.39,0.2760,-0.3440,0.3439,0.199,1.000
19,0.7600,0,22,right_thumb,773.83,525.59,0.3088,-0.3034,0.0176,0.941,1.000
19,0.7600,0,23,left_hip,661.08,612.52,-0.0380,0.0016,0.1145,1.000,1.000
19,0.7600,0,24,right_hip,682.25,617.23,0.0403,-0.0084,-0.1144,1.000,1.000
19,0.7600,0,25,left_knee,652.30,716.72,-0.0428,0.3950,0.1260,0.626,1.000
19,0.7600,0,26,right_knee,707.27,728.75,0.1212,0.3171,-0.1329,0.995,1.000
19,0.7600,0,27,left_ankle,635.53,822.72,-0.1138,0.7378,0.1487,0.872,1.000
19,0.7600,0,28,right_ankle,658.12,829.03,-0.0430,0.6843,-0.0806,0.989,1.000
19,0.7600,0,29,left_heel,622.68,842.33,-0.1396,0.7760,0.1628,0.939,1.000
19,0.7600,0,30,right_heel,637.99,846.88,-0.0559,0.7187,-0.1053,0.963,1.000
19,0.7600,0,31,left_foot_index,668.30,845.44,-0.0580,0.8016,0.2027,0.850,1.000
19,0.7600,0,32,right_foot_index,695.94,873.00,0.0490,0.7565,-0.1009,0.960,1.000
20,0.8000,0,0,nose,694.89,407.88,0.0805,-0.6462,-0.0130,1.000,1.000
20,0.8000,0,1,left_eye_inner,687.56,400.98,0.0461,-0.6568,-0.0250,1.000,1.000
20,0.8000,0,2,left_eye,685.01,401.41,0.0486,-0.6572,-0.0171,1.000,1.000
20,0.8000,0,3,left_eye_outer,682.85,401.74,0.0479,-0.6580,-0.0204,1.000,1.000
20,0.8000,0,4,right_eye_inner,694.74,400.66,0.0756,-0.6665,-0.0609,1.000,1.000
20,0.8000,0,5,right_eye,697.18,400.81,0.0793,-0.6639,-0.0719,1.000,1.000
20,0.8000,0,6,right_eye_outer,699.71,400.76,0.0844,-0.6545,-0.0500,1.000,1.000
20,0.8000,0,7,left_ear,677.41,409.43,-0.0243,-0.6054,-0.0403,1.000,1.000
20,0.8000,0,8,right_ear,702.12,406.42,0.0490,-0.5482,-0.1227,1.000,1.000
20,0.8000,0,9,mouth_left,692.01,419.37,0.0773,-0.6234,0.0033,1.000,1.000
20,0.8000,0,10,mouth_right,699.33,418.22,0.0945,-0.5841,-0.0505,1.000,1.000
20,0.8000,0,11,left_shoulder,667.23,465.80,-0.0374,-0.4530,0.1146,1.000,1.000
20,0.8000,0,12,right_shoulder,698.32,471.25,0.1086,-0.4867,-0.1000,1.000,1.000
20,0.8000,0,13,left_elbow,690.16,530.37,0.0623,-0.3271,0.2341,0.041,1.000
20,0.8000,0,14,right_elbow,728.99,550.97,0.1967,-0.2198,-0.0966,0.993,1.000
20,0.8000,0,15,left_wrist,745.23,515.76,0.2471,-0.3376,0.4310,0.057,1.000
20,0.8000,0,16,right_wrist,781.01,529.75,0.3151,-0.2752,0.0312,0.979,1.000
20,0.8000,0,17,left_pinky,750.23,511.48,0.2724,-0.3788,0.4776,0.084,1.000
20,0.8000,0,18,right_pinky,789.02,522.09,0.3829,-0.3295,-0.0001,0.961,1.000
20,0.8000,0,19,left_index,754.52,507.19,0.2819,-0.3899,0.4671,0.085,1.000
20,0.8000,0,20,right_index,784.17,516.20,0.3980,-0.3896,0.0183,0.954,1.000
20,0.8000,0,21,left_thumb,752.65,510.15,0.2688,-0.3298,0.4300,0.086,1.000
20,0.8000,0,22,right_thumb,780.16,518.53,0.3229,-0.3104,0.0369,0.889,1.000
20,0.8000,0,23,left_hip,667.20,616.02,-0.0445,0.0024,0.1195,1.000,1.000
20,0.8000,0,24,right_hip,689.84,621.60,0.0465,-0.0099,-0.1200,1.000,1.000
20,0.8000,0,25,left_knee,664.21,717.38,-0.0492,0.3816,0.1801,0.202,1.000
20,0.8000,0,26,right_knee,707.12,731.32,0.1049,0.3150,-0.1506,0.991,1.000
20,0.8000,0,27,left_ankle,636.38,824.26,-0.1076,0.7317,0.2403,0.544,1.000
20,0.8000,0,28,right_ankle,655.49,839.36,-0.0593,0.6881,-0.1235,0.976,1.000
20,0.8000,0,29,left_heel,623.77,845.87,-0.1311,0.7718,0.2574,0.813,1.000
20,0.8000,0,30,right_heel,635.84,856.79,-0.0700,0.7227,-0.1515,0.926,1.000
20,0.8000,0,31,left_foot_index,677.01,837.35,-0.0400,0.7753,0.3063,0.526,1.000
20,0.8000,0,32,right_foot_index,696.57,873.01,0.0498,0.7325,-0.1537,0.915,1.000
21,0.8400,0,0,nose,703.34,412.43,0.0878,-0.6337,-0.0168,1.000,1.000
21,0.8400,0,1,left_eye_inner,693.92,404.14,0.0589,-0.6448,-0.0200,1.000,1.000
21,0.8400,0,2,left_eye,691.32,404.46,0.0604,-0.6453,-0.0126,1.000,1.000
21,0.8400,0,3,left_eye_outer,689.13,404.84,0.0596,-0.6458,-0.0155,1.000,1.000
21,0.8400,0,4,right_eye_inner,701.58,404.23,0.0798,-0.6566,-0.0584,1.000,1.000
21,0.8400,0,5,right_eye,704.01,404.29,0.0838,-0.6545,-0.0702,1.000,1.000
21,0.8400,0,6,right_eye_outer,706.55,404.10,0.0900,-0.6456,-0.0489,1.000,1.000
21,0.8400,0,7,left_ear,684.59,411.99,-0.0180,-0.6043,-0.0121,1.000,1.000
21,0.8400,0,8,right_ear,707.26,410.08,0.0388,-0.5532,-0.1093,1.000,1.000
21,0.8400,0,9,mouth_left,701.22,424.41,0.0771,-0.6153,0.0070,0.999,1.000
21,0.8400,0,10,mouth_right,707.47,422.79,0.0932,-0.5776,-0.0512,0.999,1.000
21,0.8400,0,11,left_shoulder,672.16,471.52,-0.0341,-0.4546,0.1410,1.000,1.000
21,0.8400,0,12,right_shoulder,701.59,469.40,0.0815,-0.5059,-0.0884,1.000,1.000
21,0.8400,0,13,left_elbow,709.27,534.32,0.0894,-0.3294,0.2283,0.029,1.000
21,0.8400,0,14,right_elbow,738.62,547.70,0.1732,-0.2520,-0.1196,0.991,1.000
21,0.8400,0,15,left_wrist,760.83,517.17,0.2735,-0.3413,0.3589,0.200,1.000
21,0.8400,0,16,right_wrist,789.80,528.24,0.2910,-0.2940,-0.0329,0.977,1.000
21,0.8400,0,17,left_pinky,768.89,509.93,0.2962,-0.3819,0.3932,0.285,1.000
21,0.8400,0,18,right_pinky,798.11,522.83,0.3484,-0.3500,-0.0732,0.963,1.000
21,0.8400,0,19,left_index,770.71,504.60,0.3043,-0.3941,0.3861,0.295,1.000
21,0.8400,0,20,right_index,793.08,515.71,0.3686,-0.4129,-0.0548,0.958,1.000
21,0.8400,0,21,left_thumb,768.29,507.53,0.2943,-0.3361,0.3568,0.286,1.000
21,0.8400,0,22,right_thumb,789.25,518.19,0.2994,-0.3283,-0.0283,0.906,1.000
21,0.8400,0,23,left_hip,676.63,614.23,-0.0387,0.0097,0.1191,1.000,1.000
21,0.8400,0,24,right_hip,701.34,618.58,0.0400,-0.0172,-0.1181,1.000,1.000
21,0.8400,0,25,left_knee,684.92,722.96,-0.0289,0.3781,0.1539,0.297,1.000
21,0.8400,0,26,right_knee,707.65,732.29,0.0666,0.3283,-0.1366,0.986,1.000
21,0.8400,0,27,left_ankle,637.97,823.50,-0.1546,0.7187,0.1945,0.657,1.000
21,0.8400,0,28,right_ankle,651.72,840.86,-0.1142,0.6940,-0.1340,0.985,1.000
21,0.8400,0,29,left_heel,626.21,846.12,-0.1853,0.7600,0.2120,0.898,1.000
21,0.8400,0,30,right_heel,633.19,860.91,-0.1291,0.7266,-0.1628,0.956,1.000
21,0.8400,0,31,left_foot_index,679.93,842.12,-0.1021,0.7842,0.2554,0.705,1.000
21,0.8400,0,32,right_foot_index,696.65,879.12,-0.0160,0.7449,-0.1778,0.958,1.000
22,0.8800,0,0,nose,706.67,415.00,0.0696,-0.6653,0.0072,1.000,1.000
22,0.8800,0,1,left_eye_inner,698.62,408.54,0.0303,-0.6723,-0.0031,1.000,1.000
22,0.8800,0,2,left_eye,696.27,409.02,0.0325,-0.6735,0.0047,1.000,1.000
22,0.8800,0,3,left_eye_outer,694.32,409.66,0.0322,-0.6736,0.0015,1.000,1.000
22,0.8800,0,4,right_eye_inner,705.64,408.78,0.0598,-0.6841,-0.0407,1.000,1.000
22,0.8800,0,5,right_eye,708.00,409.31,0.0632,-0.6805,-0.0528,1.000,1.000
22,0.8800,0,6,right_eye_outer,710.24,409.74,0.0680,-0.6717,-0.0311,1.000,1.000
22,0.8800,0,7,left_ear,689.97,415.85,-0.0418,-0.6220,-0.0138,1.000,1.000
22,0.8800,0,8,right_ear,712.24,414.41,0.0314,-0.5651,-0.1053,1.000,1.000
22,0.8800,0,9,mouth_left,705.23,425.08,0.0676,-0.6415,0.0244,1.000,1.000
22,0.8800,0,10,mouth_right,713.09,425.08,0.0847,-0.6029,-0.0326,1.000,1.000
22,0.8800,0,11,left_shoulder,687.42,473.58,-0.0335,-0.4604,0.1378,1.000,1.000
22,0.8800,0,12,right_shoulder,711.06,477.99,0.1030,-0.5158,-0.0902,1.000,1.000
22,0.8800,0,13,left_elbow,721.08,532.19,0.1011,-0.3467,0.2559,0.114,1.000
22,0.8800,0,14,right_elbow,746.68,547.65,0.2029,-0.2623,-0.0873,0.994,1.000
22,0.8800,0,15,left_wrist,772.31,512.34,0.2910,-0.3818,0.4440,0.258,1.000
22,0.8800,0,16,right_wrist,799.24,527.97,0.3160,-0.3104,0.0280,0.992,1.000
22,0.8800,0,17,left_pinky,783.39,505.02,0.3153,-0.4278,0.4833,0.338,1.000
22,0.8800,0,18,right_pinky,808.33,525.00,0.3830,-0.3564,-0.0090,0.988,1.000
22,0.8800,0,19,left_index,784.19,502.40,0.3195,-0.4488,0.4710,0.350,1.000
22,0.8800,0,20,right_index,806.10,520.32,0.4041,-0.4214,0.0112,0.986,1.000
22,0.8800,0,21,left_thumb,781.06,505.36,0.3124,-0.3786,0.4416,0.342,1.000
22,0.8800,0,22,right_thumb,802.33,521.58,0.3265,-0.3458,0.0328,0.962,1.000
22,0.8800,0,23,left_hip,686.11,624.23,-0.0331,0.0107,0.1230,1.000,1.000
22,0.8800,0,24,right_hip,703.15,628.58,0.0349,-0.0189,-0.1235,1.000,1.000
22,0.8800,0,25,left_knee,706.18,730.91,0.0245,0.3856,0.1519,0.254,1.000
22,0.8800,0,26,right_knee,704.89,737.89,0.0321,0.3385,-0.1770,0.995,1.000
22,0.8800,0,27,left_ankle,648.65,824.01,-0.1329,0.6957,0.2271,0.493,1.000
22,0.8800,0,28,right_ankle,648.96,853.01,-0.1604,0.7162,-0.1865,0.990,1.000
22,0.8800,0,29,left_heel,629.58,841.24,-0.1703,0.7313,0.2469,0.818,1.000
22,0.8800,0,30,right_heel,631.20,869.65,-0.1733,0.7523,-0.2187,0.966,1.000
22,0.8800,0,31,left_foot_index,682.82,847.94,-0.0918,0.7777,0.3059,0.553,1.000
22,0.8800,0,32,right_foot_index,695.63,881.45,-0.0639,0.7632,-0.2290,0.969,1.000
23,0.9200,0,0,nose,719.10,418.87,0.1049,-0.6587,-0.0003,1.000,1.000
23,0.9200,0,1,left_eye_inner,712.33,412.97,0.0685,-0.6662,-0.0028,1.000,1.000
23,0.9200,0,2,left_eye,710.31,413.11,0.0716,-0.6668,0.0049,1.000,1.000
23,0.9200,0,3,left_eye_outer,708.49,413.31,0.0710,-0.6675,0.0015,1.000,1.000
23,0.9200,0,4,right_eye_inner,717.70,413.07,0.0922,-0.6766,-0.0448,1.000,1.000
23,0.9200,0,5,right_eye,719.29,413.22,0.0953,-0.6731,-0.0583,1.000,1.000
23,0.9200,0,6,right_eye_outer,720.87,413.23,0.1007,-0.6647,-0.0358,1.000,1.000
23,0.9200,0,7,left_ear,702.93,420.92,-0.0070,-0.6223,0.0099,1.000,1.000
23,0.9200,0,8,right_ear,722.16,419.23,0.0439,-0.5653,-0.1007,1.000,1.000
23,0.9200,0,9,mouth_left,718.46,428.48,0.0987,-0.6372,0.0238,1.000,1.000
23,0.9200,0,10,mouth_right,723.08,428.10,0.1105,-0.5986,-0.0384,1.000,1.000
23,0.9200,0,11,left_shoulder,693.93,478.89,-0.0107,-0.4642,0.1703,1.000,1.000
23,0.9200,0,12,right_shoulder,716.09,481.40,0.1013,-0.5065,-0.0842,1.000,1.000
23,0.9200,0,13,left_elbow,732.37,530.43,0.1109,-0.3527,0.2496,0.062,1.000
23,0.9200,0,14,right_elbow,756.65,548.93,0.2099,-0.2566,-0.0877,0.996,1.000
23,0.9200,0,15,left_wrist,780.23,512.85,0.2899,-0.3761,0.3486,0.221,1.000
23,0.9200,0,16,right_wrist,809.56,527.25,0.3275,-0.3218,0.0246,0.995,1.000
23,0.9200,0,17,left_pinky,787.91,507.85,0.3143,-0.4222,0.3764,0.317,1.000
23,0.9200,0,18,right_pinky,817.43,520.20,0.3905,-0.3716,-0.0149,0.991,1.000
23,0.9200,0,19,left_index,789.25,502.62,0.3190,-0.4392,0.3642,0.323,1.000
23,0.9200,0,20,right_index,812.31,514.93,0.4118,-0.4400,0.0092,0.990,1.000
23,0.9200,0,21,left_thumb,787.47,505.58,0.3093,-0.3727,0.3426,0.306,1.000
23,0.9200,0,22,right_thumb,809.36,517.28,0.3378,-0.3593,0.0305,0.970,1.000
23,0.9200,0,23,left_hip,694.41,624.69,-0.0251,0.0077,0.1299,1.000,1.000
23,0.9200,0,24,right_hip,704.53,628.43,0.0267,-0.0160,-0.1301,1.000,1.000
23,0.9200,0,25,left_knee,717.44,732.25,0.0480,0.3838,0.1768,0.144,1.000
23,0.9200,0,26,right_knee,705.49,742.65,0.0214,0.3338,-0.1788,0.995,1.000
23,0.9200,0,27,left_ankle,660.01,818.00,-0.1129,0.6800,0.3062,0.260,1.000
23,0.9200,0,28,right_ankle,649.22,855.30,-0.1684,0.6986,-0.1764,0.987,1.000
23,0.9200,0,29,left_heel,641.21,828.98,-0.1496,0.7143,0.3317,0.661,1.000
23,0.9200,0,30,right_heel,633.43,873.66,-0.1798,0.7311,-0.2080,0.952,1.000
23,0.9200,0,31,left_foot_index,691.42,838.60,-0.0611,0.7479,0.3862,0.379,1.000
23,0.9200,0,32,right_foot_index,697.53,881.46,-0.0602,0.7230,-0.2292,0.965,1.000
24,0.9600,0,0,nose,724.86,423.72,0.1049,-0.6312,-0.0312,1.000,1.000
24,0.9600,0,1,left_eye_inner,717.28,417.98,0.0753,-0.6417,-0.0313,1.000,1.000
24,0.9600,0,2,left_eye,715.28,418.06,0.0768,-0.6426,-0.0237,1.000,1.000
24,0.9600,0,3,left_eye_outer,713.49,418.26,0.0761,-0.6435,-0.0266,1.000,1.000
24,0.9600,0,4,right_eye_inner,722.80,418.15,0.0908,-0.6518,-0.0704,1.000,1.000
24,0.9600,0,5,right_eye,724.58,418.21,0.0945,-0.6493,-0.0820,1.000,1.000
24,0.9600,0,6,right_eye_outer,726.52,418.04,0.1006,-0.6394,-0.0602,1.000,1.000
24,0.9600,0,7,left_ear,708.99,424.98,0.0050,-0.6136,-0.0017,1.000,1.000
24,0.9600,0,8,right_ear,728.32,423.02,0.0361,-0.5546,-0.1082,1.000,1.000
24,0.9600,0,9,mouth_left,724.80,433.69,0.0995,-0.6173,-0.0013,1.000,1.000
24,0.9600,0,10,mouth_right,729.27,432.89,0.1085,-0.5780,-0.0614,1.000,1.000
24,0.9600,0,11,left_shoulder,704.81,479.18,0.0282,-0.4750,0.1613,1.000,1.000
24,0.9600,0,12,right_shoulder,715.16,478.84,0.0672,-0.5122,-0.0904,1.000,1.000
24,0.9600,0,13,left_elbow,738.50,533.24,0.1380,-0.3535,0.2548,0.071,1.000
24,0.9600,0,14,right_elbow,764.29,546.95,0.1875,-0.2602,-0.1347,0.991,1.000
24,0.9600,0,15,left_wrist,789.50,515.80,0.2970,-0.3742,0.3634,0.312,1.000
24,0.9600,0,16,right_wrist,817.28,520.03,0.3156,-0.3345,-0.0799,0.992,1.000
24,0.9600,0,17,left_pinky,797.36,512.52,0.3171,-0.4121,0.3900,0.436,1.000
24,0.9600,0,18,right_pinky,824.96,510.87,0.3725,-0.3876,-0.1337,0.989,1.000
24,0.9600,0,19,left_index,796.61,505.38,0.3217,-0.4265,0.3786,0.445,1.000
24,0.9600,0,20,right_index,818.97,505.06,0.3936,-0.4554,-0.1130,0.987,1.000
24,0.9600,0,21,left_thumb,794.92,507.13,0.3152,-0.3696,0.3573,0.430,1.000
24,0.9600,0,22,right_thumb,816.40,508.83,0.3254,-0.3706,-0.0757,0.965,1.000
24,0.9600,0,23,left_hip,709.58,625.70,0.0016,0.0077,0.1216,1.000,1.000
24,0.9600,0,24,right_hip,704.63,626.20,-0.0002,-0.0149,-0.1198,1.000,1.000
24,0.9600,0,25,left_knee,750.62,720.70,0.1501,0.3428,0.1018,0.506,1.000
24,0.9600,0,26,right_knee,705.10,743.65,-0.0176,0.3293,-0.1640,0.993,1.000
24,0.9600,0,27,left_ankle,664.80,809.95,-0.1240,0.6137,0.1749,0.581,1.000
24,0.9600,0,28,right_ankle,651.53,854.52,-0.1855,0.7142,-0.1422,0.992,1.000
24,0.9600,0,29,left_heel,644.52,817.20,-0.1743,0.6431,0.1957,0.837,1.000
24,0.9600,0,30,right_heel,635.64,875.40,-0.1967,0.7490,-0.1748,0.970,1.000
24,0.9600,0,31,left_foot_index,688.51,843.69,-0.1243,0.7016,0.2342,0.738,1.000
24,0.9600,0,32,right_foot_index,700.71,884.52,-0.0845,0.7570,-0.2221,0.984,0.999
25,1.0000,0,0,nose,735.58,420.22,0.0942,-0.6512,-0.1001,1.000,1.000
25,1.0000,0,1,left_eye_inner,727.12,414.04,0.0701,-0.6628,-0.0933,1.000,1.000
25,1.0000,0,2,left_eye,725.12,414.50,0.0722,-0.6624,-0.0858,1.000,1.000
25,1.0000,0,3,left_eye_outer,723.58,415.02,0.0708,-0.6638,-0.0892,1.000,1.000
25,1.0000,0,4,right_eye_inner,732.22,414.54,0.0757,-0.6695,-0.1371,1.000,1.000
25,1.0000,0,5,right_eye,733.53,415.14,0.0789,-0.6673,-0.1504,1.000,1.000
25,1.0000,0,6,right_eye_outer,734.95,415.49,0.0846,-0.6570,-0.1279,1.000,1.000
25,1.0000,0,7,left_ear,720.23,422.29,0.0114,-0.6315,-0.0334,1.000,1.000
25,1.0000,0,8,right_ear,734.38,421.68,0.0012,-0.5735,-0.1543,1.000,1.000
25,1.0000,0,9,mouth_left,735.32,431.79,0.0923,-0.6343,-0.0627,1.000,1.000
25,1.0000,0,10,mouth_right,739.29,431.58,0.0896,-0.5968,-0.1280,1.000,1.000
25,1.0000,0,11,left_shoulder,718.93,481.99,0.0415,-0.4788,0.1475,1.000,1.000
25,1.0000,0,12,right_shoulder,726.12,484.13,0.0501,-0.5215,-0.1363,1.000,1.000
25,1.0000,0,13,left_elbow,757.76,539.56,0.1408,-0.3337,0.1410,0.045,1.000
25,1.0000,0,14,right_elbow,772.28,547.54,0.1758,-0.2723,-0.1587,0.996,1.000
25,1.0000,0,15,left_wrist,804.17,514.46,0.2801,-0.3590,0.0568,0.285,1.000
25,1.0000,0,16,right_wrist,826.38,518.27,0.3054,-0.3575,-0.0679,0.997,1.000
25,1.0000,0,17,left_pinky,811.47,506.15,0.2991,-0.3958,0.0539,0.429,1.000
25,1.0000,0,18,right_pinky,832.79,507.01,0.3624,-0.4053,-0.1157,0.995,1.000
25,1.0000,0,19,left_index,810.53,503.32,0.3006,-0.4160,0.0435,0.432,1.000
25,1.0000,0,20,right_index,826.54,499.86,0.3718,-0.4745,-0.1014,0.994,1.000
25,1.0000,0,21,left_thumb,808.53,505.87,0.2924,-0.3562,0.0452,0.384,1.000
25,1.0000,0,22,right_thumb,823.88,504.21,0.3127,-0.3931,-0.0646,0.984,1.000
25,1.0000,0,23,left_hip,719.63,629.43,0.0123,0.0054,0.1326,1.000,1.000
25,1.0000,0,24,right_hip,715.89,632.00,-0.0099,-0.0121,-0.1313,1.000,1.000
25,1.0000,0,25,left_knee,758.39,717.34,0.1323,0.3491,0.1733,0.181,1.000
25,1.0000,0,26,right_knee,707.21,746.05,-0.0378,0.3171,-0.1355,0.991,1.000
25,1.0000,0,27,left_ankle,686.98,803.96,-0.1005,0.6429,0.2996,0.365,1.000
25,1.0000,0,28,right_ankle,653.35,855.70,-0.2508,0.7033,-0.0917,0.991,1.000
25,1.0000,0,29,left_heel,669.04,814.20,-0.1446,0.6737,0.3244,0.592,1.000
25,1.0000,0,30,right_heel,633.39,873.97,-0.2665,0.7374,-0.1229,0.951,1.000
25,1.0000,0,31,left_foot_index,715.95,836.28,-0.0782,0.7311,0.3576,0.645,1.000
25,1.0000,0,32,right_foot_index,698.55,888.00,-0.1543,0.7436,-0.1798,0.986,1.000
26,1.0400,0,0,nose,743.51,422.62,0.1340,-0.6661,-0.0954,1.000,1.000
26,1.0400,0,1,left_eye_inner,736.27,417.64,0.0976,-0.6844,-0.1016,1.000,1.000
26,1.0400,0,2,left_eye,734.71,418.01,0.0993,-0.6856,-0.0916,1.000,1.000
26,1.0400,0,3,left_eye_outer,733.48,418.37,0.0983,-0.6860,-0.0945,1.000,1.000
26,1.0400,0,4,right_eye_inner,739.79,418.42,0.1123,-0.6903,-0.1397,1.000,1.000
26,1.0400,0,5,right_eye,740.52,419.22,0.1131,-0.6865,-0.1534,1.000,1.000
26,1.0400,0,6,right_eye_outer,741.32,419.77,0.1145,-0.6784,-0.1301,1.000,1.000
26,1.0400,0,7,left_ear,728.70,426.62,0.0345,-0.6512,-0.0519,1.000,1.000
26,1.0400,0,8,right_ear,740.71,426.73,0.0346,-0.5885,-0.1681,1.000,1.000
26,1.0400,0,9,mouth_left,744.62,432.76,0.1392,-0.6436,-0.0651,1.000,1.000
26,1.0400,0,10,mouth_right,747.94,433.78,0.1304,-0.6046,-0.1265,1.000,1.000
26,1.0400,0,11,left_shoulder,733.69,481.07,0.0681,-0.4864,0.1177,1.000,1.000
26,1.0400,0,12,right_shoulder,736.86,481.99,0.1174,-0.5310,-0.1288,1.000,1.000
26,1.0400,0,13,left_elbow,761.50,534.92,0.1840,-0.3917,0.2708,0.200,1.000
26,1.0400,0,14,right_elbow,780.66,547.48,0.2187,-0.2889,-0.2412,0.985,1.000
26,1.0400,0,15,left_wrist,814.90,508.19,0.3604,-0.4289,0.4291,0.491,1.000
26,1.0400,0,16,right_wrist,834.33,516.34,0.3481,-0.3704,-0.2758,0.978,1.000
26,1.0400,0,17,left_pinky,824.54,498.28,0.3863,-0.4801,0.4679,0.523,1.000
26,1.0400,0,18,right_pinky,842.00,505.84,0.4065,-0.4128,-0.3434,0.968,1.000
26,1.0400,0,19,left_index,821.51,495.37,0.3997,-0.5006,0.4455,0.546,1.000
26,1.0400,0,20,right_index,834.87,498.37,0.4295,-0.4662,-0.3153,0.963,1.000
26,1.0400,0,21,left_thumb,818.78,499.24,0.3811,-0.4229,0.4226,0.536,1.000
26,1.0400,0,22,right_thumb,831.75,503.02,0.3634,-0.3999,-0.2732,0.906,1.000
26,1.0400,0,23,left_hip,720.17,629.96,0.0011,-0.0011,0.1321,1.000,1.000
26,1.0400,0,24,right_hip,717.43,630.75,0.0017,-0.0056,-0.1288,1.000,1.000
26,1.0400,0,25,left_knee,772.77,712.48,0.1778,0.3341,0.1935,0.129,1.000
26,1.0400,0,26,right_knee,712.20,742.53,0.0099,0.3389,-0.1638,0.993,1.000
26,1.0400,0,27,left_ankle,708.34,802.60,0.0018,0.6728,0.3718,0.260,1.000
26,1.0400,0,28,right_ankle,655.07,858.72,-0.1878,0.7142,-0.1546,0.993,1.000
26,1.0400,0,29,left_heel,687.83,814.16,-0.0369,0.7026,0.3999,0.409,1.000
26,1.0400,0,30,right_heel,635.63,875.51,-0.1967,0.7478,-0.1894,0.957,1.000
26,1.0400,0,31,left_foot_index,742.96,833.31,0.0505,0.7217,0.4122,0.414,1.000
26,1.0400,0,32,right_foot_index,703.99,886.00,-0.0809,0.7446,-0.2448,0.983,1.000
27,1.0800,0,0,nose,748.26,427.82,0.0861,-0.6354,-0.0684,1.000,1.000
27,1.0800,0,1,left_eye_inner,740.85,422.52,0.0586,-0.6498,-0.0684,1.000,1.000
27,1.0800,0,2,left_eye,738.85,422.86,0.0598,-0.6504,-0.0598,1.000,1.000
27,1.0800,0,3,left_eye_outer,736.93,423.48,0.0588,-0.6514,-0.0633,1.000,1.000
27,1.0800,0,4,right_eye_inner,746.33,422.37,0.0686,-0.6579,-0.1075,1.000,1.000
27,1.0800,0,5,right_eye,747.97,422.50,0.0719,-0.6559,-0.1201,1.000,1.000
27,1.0800,0,6,right_eye_outer,749.53,422.36,0.0761,-0.6466,-0.0982,1.000,1.000
27,1.0800,0,7,left_ear,733.73,430.42,-0.0040,-0.6216,-0.0217,1.000,1.000
27,1.0800,0,8,right_ear,748.65,428.02,0.0075,-0.5631,-0.1353,1.000,1.000
27,1.0800,0,9,mouth_left,748.89,437.23,0.0870,-0.6206,-0.0372,1.000,1.000
27,1.0800,0,10,mouth_right,753.21,436.78,0.0875,-0.5817,-0.0991,1.000,1.000
27,1.0800,0,11,left_shoulder,739.65,479.76,0.0457,-0.4764,0.1411,1.000,1.000
27,1.0800,0,12,right_shoulder,742.87,480.23,0.0498,-0.5284,-0.1127,1.000,1.000
27,1.0800,0,13,left_elbow,778.18,536.84,0.1673,-0.3696,0.2303,0.167,1.000
27,1.0800,0,14,right_elbow,785.42,543.40,0.1615,-0.3027,-0.2384,0.994,1.000
27,1.0800,0,15,left_wrist,826.84,512.26,0.3311,-0.3864,0.2850,0.624,1.000
27,1.0800,0,16,right_wrist,840.28,509.75,0.3071,-0.3834,-0.3002,0.994,1.000
