frame,t,person_id,lm_idx,lm_name,x_px,y_px,x_world,y_world,z_world,visibility,presence
41,1.6400,1,8,right_ear,789.40,542.62,-0.2148,-0.4749,-0.2334,1.000,1.000
41,1.6400,1,9,mouth_left,818.88,536.76,-0.1057,-0.5790,-0.2254,1.000,1.000
41,1.6400,1,10,mouth_right,814.68,541.92,-0.1165,-0.5270,-0.2777,1.000,1.000
41,1.6400,1,11,left_shoulder,827.43,542.01,-0.0606,-0.5562,-0.0037,1.000,1.000
41,1.6400,1,12,right_shoulder,789.62,586.86,-0.2452,-0.4347,-0.1370,1.000,1.000
41,1.6400,1,13,left_elbow,847.66,490.74,0.0236,-0.7645,0.0697,0.792,1.000
41,1.6400,1,14,right_elbow,782.47,635.77,-0.2405,-0.2548,-0.3450,0.988,0.997
41,1.6400,1,15,left_wrist,856.88,436.57,0.0722,-0.9653,0.0751,0.983,1.000
41,1.6400,1,16,right_wrist,804.93,577.67,-0.1837,-0.3996,-0.5323,0.985,1.000
41,1.6400,1,17,left_pinky,859.56,418.69,0.0612,-1.0154,0.0715,0.980,1.000
41,1.6400,1,18,right_pinky,810.18,563.72,-0.1529,-0.4574,-0.6130,0.978,1.000
41,1.6400,1,19,left_index,854.91,417.74,0.0365,-1.0256,0.0632,0.981,1.000
41,1.6400,1,20,right_index,812.95,557.52,-0.1346,-0.5266,-0.6006,0.976,1.000
41,1.6400,1,21,left_thumb,852.68,424.80,0.0774,-0.9613,0.0665,0.976,1.000
41,1.6400,1,22,right_thumb,812.46,562.34,-0.1756,-0.4338,-0.5369,0.944,1.000
41,1.6400,1,23,left_hip,858.92,682.47,0.0487,-0.0249,0.0985,1.000,1.000
41,1.6400,1,24,right_hip,838.34,695.01,-0.0486,0.0198,-0.0934,1.000,1.000
41,1.6400,1,25,left_knee,918.57,739.94,0.2346,0.2425,0.0684,0.831,1.000
41,1.6400,1,26,right_knee,903.06,762.28,0.1383,0.2862,-0.1485,0.982,1.000
41,1.6400,1,27,left_ankle,874.44,823.03,0.1226,0.6130,0.2290,0.862,1.000
41,1.6400,1,28,right_ankle,845.29,841.73,-0.0408,0.6357,-0.0244,0.965,0.998
41,1.6400,1,29,left_heel,860.75,836.94,0.0927,0.6553,0.2575,0.842,1.000
41,1.6400,1,30,right_heel,828.39,854.57,-0.0538,0.6669,-0.0439,0.815,0.998
41,1.6400,1,31,left_foot_index,909.13,841.54,0.1662,0.6623,0.2720,0.901,1.000
41,1.6400,1,32,right_foot_index,872.42,872.27,0.0263,0.6841,-0.0749,0.957,0.997
41,1.6400,0,0,nose,1329.47,495.27,-0.1429,-0.6579,-0.0802,1.000,1.000
41,1.6400,0,1,left_eye_inner,1334.98,486.27,-0.1126,-0.6709,-0.1160,1.000,1.000
41,1.6400,0,2,left_eye,1336.58,486.18,-0.1116,-0.6687,-0.1038,1.000,1.000
41,1.6400,0,3,left_eye_outer,1338.00,486.15,-0.1114,-0.6714,-0.1067,1.000,1.000
41,1.6400,0,4,right_eye_inner,1335.10,485.98,-0.0980,-0.6892,-0.0988,1.000,1.000
41,1.6400,0,5,right_eye,1336.78,485.78,-0.0977,-0.6882,-0.1122,1.000,1.000
41,1.6400,0,6,right_eye_outer,1338.59,485.59,-0.0893,-0.6749,-0.0910,1.000,1.000
41,1.6400,0,7,left_ear,1351.23,489.57,-0.0194,-0.6190,-0.1944,1.000,1.000
41,1.6400,0,8,right_ear,1353.13,489.15,0.0264,-0.6009,-0.0503,1.000,1.000
41,1.6400,0,9,mouth_left,1333.04,503.93,-0.1016,-0.6306,-0.0890,1.000,1.000
41,1.6400,0,10,mouth_right,1333.52,503.83,-0.0863,-0.6043,-0.0768,1.000,1.000
41,1.6400,0,11,left_shoulder,1343.61,537.85,-0.0314,-0.4616,-0.2035,1.000,1.000
41,1.6400,0,12,right_shoulder,1388.29,541.05,0.1434,-0.5489,0.1327,1.000,1.000
41,1.6400,0,13,left_elbow,1337.92,613.77,-0.0006,-0.2764,-0.2657,0.998,1.000
41,1.6400,0,14,right_elbow,1416.86,595.43,0.2327,-0.2845,0.1517,0.255,1.000
41,1.6400,0,15,left_wrist,1311.43,673.66,-0.0993,-0.0736,-0.1620,0.965,1.000
41,1.6400,0,16,right_wrist,1373.60,631.19,0.0547,-0.1854,0.1336,0.019,1.000
41,1.6400,0,17,left_pinky,1304.36,689.46,-0.1282,-0.0561,-0.1526,0.926,1.000
41,1.6400,0,18,right_pinky,1365.24,640.36,0.0503,-0.1880,0.1231,0.020,1.000
41,1.6400,0,19,left_index,1302.87,688.97,-0.1467,-0.0488,-0.1462,0.917,1.000
41,1.6400,0,20,right_index,1361.01,636.47,0.0284,-0.2275,0.1128,0.019,1.000
41,1.6400,0,21,left_thumb,1306.24,683.56,-0.1008,-0.0522,-0.1509,0.844,1.000
41,1.6400,0,22,right_thumb,1363.91,634.00,0.0362,-0.1976,0.1217,0.021,1.000
41,1.6400,0,23,left_hip,1340.17,685.62,-0.0441,0.0124,-0.0626,1.000,1.000
41,1.6400,0,24,right_hip,1366.15,682.05,0.0468,-0.0157,0.0629,1.000,1.000
41,1.6400,0,25,left_knee,1321.46,774.30,-0.1052,0.3554,-0.0304,0.978,1.000
41,1.6400,0,26,right_knee,1364.26,766.15,0.0461,0.2768,0.1695,0.540,1.000
41,1.6400,0,27,left_ankle,1308.73,874.99,-0.1727,0.6998,0.0037,0.994,1.000
41,1.6400,0,28,right_ankle,1363.02,865.06,0.0326,0.6812,0.2708,0.888,1.000
41,1.6400,0,29,left_heel,1316.49,896.11,-0.2081,0.7361,0.0144,0.989,1.000
41,1.6400,0,30,right_heel,1367.74,885.22,0.0238,0.7149,0.2408,0.943,1.000
41,1.6400,0,31,left_foot_index,1257.68,886.57,-0.3155,0.7165,-0.0029,0.987,1.000
41,1.6400,0,32,right_foot_index,1330.86,868.46,-0.0491,0.6865,0.2440,0.879,1.000
42,1.6800,1,0,nose,821.33,539.64,-0.1298,-0.5469,-0.3281,1.000,1.000
42,1.6800,1,1,left_eye_inner,813.47,533.71,-0.1453,-0.5617,-0.3199,1.000,1.000
42,1.6800,1,2,left_eye,813.10,532.54,-0.1460,-0.5625,-0.3102,1.000,1.000
42,1.6800,1,3,left_eye_outer,812.81,531.40,-0.1483,-0.5612,-0.3115,1.000,1.000
42,1.6800,1,4,right_eye_inner,810.74,539.06,-0.1589,-0.5584,-0.3475,1.000,1.000
42,1.6800,1,5,right_eye,808.46,541.73,-0.1556,-0.5595,-0.3610,1.000,1.000
42,1.6800,1,6,right_eye_outer,805.83,544.65,-0.1504,-0.5509,-0.3371,1.000,1.000
42,1.6800,1,7,left_ear,807.41,536.32,-0.1566,-0.5639,-0.2198,1.000,1.000
42,1.6800,1,8,right_ear,798.06,551.30,-0.2144,-0.4553,-0.2838,1.000,1.000
42,1.6800,1,9,mouth_left,823.83,543.38,-0.1161,-0.5488,-0.2757,1.000,1.000
42,1.6800,1,10,mouth_right,819.85,549.36,-0.1242,-0.4995,-0.3279,1.000,1.000
42,1.6800,1,11,left_shoulder,827.19,544.09,-0.0801,-0.5477,-0.0668,1.000,1.000
42,1.6800,1,12,right_shoulder,794.28,597.62,-0.2654,-0.4185,-0.1719,1.000,1.000
42,1.6800,1,13,left_elbow,838.56,490.23,-0.0254,-0.7716,0.0024,0.762,1.000
42,1.6800,1,14,right_elbow,781.79,638.57,-0.2595,-0.2649,-0.3868,0.914,0.993
42,1.6800,1,15,left_wrist,838.36,430.18,-0.0105,-0.9771,0.0047,0.963,1.000
42,1.6800,1,16,right_wrist,797.48,582.26,-0.2437,-0.3985,-0.5934,0.867,0.999
42,1.6800,1,17,left_pinky,838.33,412.49,-0.0291,-1.0283,-0.0001,0.960,1.000
42,1.6800,1,18,right_pinky,799.38,567.95,-0.2234,-0.4563,-0.6810,0.846,0.999
42,1.6800,1,19,left_index,834.11,411.39,-0.0557,-1.0400,-0.0105,0.963,1.000
42,1.6800,1,20,right_index,802.59,563.21,-0.2072,-0.5267,-0.6694,0.846,0.999
42,1.6800,1,21,left_thumb,832.92,418.32,-0.0068,-0.9737,-0.0036,0.954,1.000
42,1.6800,1,22,right_thumb,802.85,568.25,-0.2378,-0.4336,-0.6010,0.710,0.999
42,1.6800,1,23,left_hip,865.17,682.09,0.0495,-0.0311,0.0904,1.000,1.000
42,1.6800,1,24,right_hip,843.32,693.39,-0.0498,0.0265,-0.0849,1.000,1.000
42,1.6800,1,25,left_knee,919.66,743.26,0.2328,0.2319,0.0572,0.897,1.000
42,1.6800,1,26,right_knee,901.93,765.62,0.1076,0.2755,-0.1474,0.962,1.000
42,1.6800,1,27,left_ankle,876.50,822.64,0.1256,0.5808,0.2215,0.892,1.000
42,1.6800,1,28,right_ankle,847.72,838.84,-0.0628,0.6024,-0.0048,0.933,0.998
42,1.6800,1,29,left_heel,865.42,837.82,0.0946,0.6209,0.2507,0.866,1.000
42,1.6800,1,30,right_heel,826.95,853.60,-0.0781,0.6308,-0.0210,0.691,0.998
42,1.6800,1,31,left_foot_index,906.56,837.27,0.1473,0.6202,0.2619,0.905,0.999
42,1.6800,1,32,right_foot_index,871.27,866.92,-0.0099,0.6447,-0.0553,0.912,0.997
42,1.6800,0,0,nose,1330.10,495.32,-0.0709,-0.6803,-0.0652,1.000,1.000
42,1.6800,0,1,left_eye_inner,1335.38,486.24,-0.0443,-0.6868,-0.1051,1.000,1.000
42,1.6800,0,2,left_eye,1336.52,486.25,-0.0429,-0.6866,-0.0924,1.000,1.000
42,1.6800,0,3,left_eye_outer,1337.39,486.21,-0.0426,-0.6884,-0.0955,1.000,1.000
42,1.6800,0,4,right_eye_inner,1336.58,486.01,-0.0222,-0.6984,-0.0876,1.000,1.000
42,1.6800,0,5,right_eye,1338.40,485.88,-0.0219,-0.6973,-0.1011,1.000,1.000
42,1.6800,0,6,right_eye_outer,1340.23,485.72,-0.0186,-0.6813,-0.0792,1.000,1.000
42,1.6800,0,7,left_ear,1349.40,490.62,0.0297,-0.6189,-0.1936,1.000,1.000
42,1.6800,0,8,right_ear,1352.82,490.28,0.0718,-0.5862,-0.0506,1.000,1.000
42,1.6800,0,9,mouth_left,1333.95,504.12,-0.0368,-0.6447,-0.0802,0.999,1.000
42,1.6800,0,10,mouth_right,1335.16,504.27,-0.0299,-0.6165,-0.0659,0.999,1.000
42,1.6800,0,11,left_shoulder,1346.02,540.46,0.0106,-0.4541,-0.1992,1.000,1.000
42,1.6800,0,12,right_shoulder,1390.29,546.95,0.2106,-0.5173,0.1093,1.000,1.000
42,1.6800,0,13,left_elbow,1335.51,612.82,0.0189,-0.2395,-0.2637,0.994,1.000
42,1.6800,0,14,right_elbow,1416.81,597.31,0.2438,-0.2776,0.1780,0.250,1.000
42,1.6800,0,15,left_wrist,1310.04,672.12,-0.0729,-0.0571,-0.1470,0.891,1.000
42,1.6800,0,16,right_wrist,1372.22,624.27,0.1014,-0.2260,0.2555,0.034,1.000
42,1.6800,0,17,left_pinky,1303.21,688.24,-0.0905,-0.0456,-0.1351,0.829,1.000
42,1.6800,0,18,right_pinky,1363.22,630.49,0.1056,-0.2242,0.2562,0.037,1.000
42,1.6800,0,19,left_index,1301.83,687.94,-0.1095,-0.0472,-0.1353,0.821,1.000
42,1.6800,0,20,right_index,1360.11,628.42,0.1070,-0.2578,0.2447,0.035,1.000
42,1.6800,0,21,left_thumb,1303.47,682.43,-0.0780,-0.0371,-0.1410,0.724,1.000
42,1.6800,0,22,right_thumb,1362.61,626.71,0.0923,-0.2395,0.2443,0.041,1.000
42,1.6800,0,23,left_hip,1329.11,687.52,-0.0444,0.0019,-0.0637,1.000,1.000
42,1.6800,0,24,right_hip,1358.18,682.79,0.0478,-0.0046,0.0632,1.000,1.000
42,1.6800,0,25,left_knee,1319.92,767.60,-0.1107,0.3505,0.0108,0.896,1.000
42,1.6800,0,26,right_knee,1363.06,765.40,0.0571,0.2924,0.2016,0.425,1.000
42,1.6800,0,27,left_ankle,1303.76,872.46,-0.1113,0.6955,0.0573,0.979,1.000
42,1.6800,0,28,right_ankle,1365.27,866.24,0.0547,0.6931,0.3094,0.821,1.000
42,1.6800,0,29,left_heel,1316.63,891.41,-0.1371,0.7239,0.0678,0.945,0.999
42,1.6800,0,30,right_heel,1368.45,887.05,0.0502,0.7253,0.2843,0.913,1.000
42,1.6800,0,31,left_foot_index,1255.90,885.02,-0.2657,0.7071,0.0597,0.958,1.000
42,1.6800,0,32,right_foot_index,1326.57,872.43,-0.0135,0.7154,0.3091,0.798,1.000
43,1.7200,1,0,nose,821.33,520.25,-0.1533,-0.6321,-0.1816,1.000,1.000
43,1.7200,1,1,left_eye_inner,813.94,520.22,-0.1735,-0.6366,-0.1689,1.000,1.000
43,1.7200,1,2,left_eye,812.89,521.15,-0.1754,-0.6377,-0.1606,1.000,1.000
43,1.7200,1,3,left_eye_outer,811.96,522.02,-0.1767,-0.6369,-0.1619,1.000,1.000
43,1.7200,1,4,right_eye_inner,813.74,521.66,-0.1820,-0.6372,-0.2066,1.000,1.000
43,1.7200,1,5,right_eye,812.83,523.51,-0.1796,-0.6391,-0.2188,1.000,1.000
43,1.7200,1,6,right_eye_outer,811.88,525.25,-0.1723,-0.6301,-0.1968,1.000,1.000
43,1.7200,1,7,left_ear,807.92,530.59,-0.2039,-0.6024,-0.0829,1.000,1.000
43,1.7200,1,8,right_ear,807.47,535.91,-0.2279,-0.5120,-0.1835,1.000,1.000
43,1.7200,1,9,mouth_left,823.19,527.44,-0.1437,-0.6212,-0.1350,1.000,1.000
43,1.7200,1,10,mouth_right,822.76,529.53,-0.1415,-0.5769,-0.1979,1.000,1.000
43,1.7200,1,11,left_shoulder,825.45,540.08,-0.1085,-0.5639,0.0350,1.000,1.000
43,1.7200,1,12,right_shoulder,801.82,583.55,-0.2646,-0.4648,-0.1200,1.000,1.000
43,1.7200,1,13,left_elbow,830.47,488.00,-0.0821,-0.7831,0.0641,0.856,1.000
43,1.7200,1,14,right_elbow,786.46,626.21,-0.2644,-0.3285,-0.3406,0.978,0.998
43,1.7200,1,15,left_wrist,827.82,431.53,-0.0967,-0.9633,0.0504,0.978,1.000
43,1.7200,1,16,right_wrist,777.71,570.29,-0.3393,-0.4278,-0.5472,0.984,1.000
43,1.7200,1,17,left_pinky,828.09,416.75,-0.1147,-1.0059,0.0468,0.973,1.000
43,1.7200,1,18,right_pinky,773.58,561.46,-0.3474,-0.4794,-0.6377,0.982,1.000
43,1.7200,1,19,left_index,824.86,415.21,-0.1474,-1.0153,0.0353,0.975,1.000
43,1.7200,1,20,right_index,776.86,557.39,-0.3389,-0.5440,-0.6272,0.982,1.000
43,1.7200,1,21,left_thumb,823.80,421.56,-0.0956,-0.9595,0.0403,0.971,1.000
43,1.7200,1,22,right_thumb,779.57,559.87,-0.3420,-0.4588,-0.5537,0.961,1.000
43,1.7200,1,23,left_hip,871.25,674.40,0.0459,-0.0199,0.1020,1.000,1.000
43,1.7200,1,24,right_hip,853.29,684.77,-0.0467,0.0144,-0.0970,1.000,1.000
43,1.7200,1,25,left_knee,918.19,740.57,0.1965,0.2451,0.1196,0.938,1.000
43,1.7200,1,26,right_knee,903.15,761.86,0.0842,0.2691,-0.1418,0.988,1.000
43,1.7200,1,27,left_ankle,873.79,817.99,0.0831,0.6135,0.2328,0.970,1.000
43,1.7200,1,28,right_ankle,846.38,839.30,-0.1015,0.6455,-0.0365,0.983,0.999
43,1.7200,1,29,left_heel,864.07,834.97,0.0511,0.6598,0.2572,0.959,1.000
43,1.7200,1,30,right_heel,827.17,854.13,-0.1186,0.6792,-0.0571,0.897,0.999
43,1.7200,1,31,left_foot_index,906.05,835.05,0.0908,0.6695,0.2584,0.973,1.000
43,1.7200,1,32,right_foot_index,876.40,863.28,-0.0460,0.6733,-0.1042,0.976,0.999
43,1.7200,0,0,nose,1332.28,496.19,-0.0117,-0.6513,-0.0178,0.999,1.000
43,1.7200,0,1,left_eye_inner,1337.39,486.74,0.0076,-0.6587,-0.0591,0.999,1.000
43,1.7200,0,2,left_eye,1338.32,486.40,0.0090,-0.6596,-0.0472,0.999,1.000
43,1.7200,0,3,left_eye_outer,1339.09,486.08,0.0103,-0.6603,-0.0498,0.999,1.000
43,1.7200,0,4,right_eye_inner,1339.26,487.55,0.0330,-0.6636,-0.0418,0.999,1.000
43,1.7200,0,5,right_eye,1341.68,487.89,0.0332,-0.6628,-0.0549,0.999,1.000
43,1.7200,0,6,right_eye_outer,1344.04,488.12,0.0334,-0.6458,-0.0332,0.999,1.000
43,1.7200,0,7,left_ear,1351.05,490.08,0.0713,-0.6025,-0.1535,0.999,1.000
43,1.7200,0,8,right_ear,1357.07,491.72,0.1129,-0.5524,-0.0148,0.998,1.000
43,1.7200,0,9,mouth_left,1334.86,505.19,0.0204,-0.6173,-0.0376,0.998,1.000
43,1.7200,0,10,mouth_right,1337.61,505.30,0.0240,-0.5867,-0.0223,0.996,1.000
43,1.7200,0,11,left_shoulder,1349.66,537.95,0.0557,-0.4495,-0.1642,1.000,1.000
43,1.7200,0,12,right_shoulder,1396.54,549.18,0.2718,-0.4724,0.1214,1.000,1.000
43,1.7200,0,13,left_elbow,1334.99,611.98,0.0535,-0.2519,-0.2385,0.994,1.000
43,1.7200,0,14,right_elbow,1419.83,593.36,0.2848,-0.2534,0.1895,0.233,1.000
43,1.7200,0,15,left_wrist,1306.22,672.83,-0.0492,-0.0699,-0.1359,0.935,1.000
43,1.7200,0,16,right_wrist,1374.96,622.49,0.1417,-0.2232,0.2742,0.054,1.000
43,1.7200,0,17,left_pinky,1300.45,687.43,-0.0632,-0.0603,-0.1245,0.894,1.000
43,1.7200,0,18,right_pinky,1367.12,629.09,0.1456,-0.2235,0.2774,0.059,1.000
43,1.7200,0,19,left_index,1299.24,685.15,-0.0851,-0.0601,-0.1256,0.890,1.000
43,1.7200,0,20,right_index,1361.96,626.82,0.1481,-0.2481,0.2674,0.053,1.000
43,1.7200,0,21,left_thumb,1299.96,680.98,-0.0589,-0.0483,-0.1306,0.813,1.000
43,1.7200,0,22,right_thumb,1364.35,625.02,0.1318,-0.2359,0.2645,0.062,1.000
43,1.7200,0,23,left_hip,1322.75,682.54,-0.0498,-0.0050,-0.0599,1.000,1.000
43,1.7200,0,24,right_hip,1353.81,682.77,0.0532,0.0030,0.0600,1.000,1.000
43,1.7200,0,25,left_knee,1318.76,774.14,-0.0950,0.3446,0.0229,0.922,1.000
43,1.7200,0,26,right_knee,1363.82,769.57,0.0704,0.3220,0.2091,0.588,1.000
43,1.7200,0,27,left_ankle,1307.67,870.91,-0.1037,0.6793,0.0883,0.987,1.000
43,1.7200,0,28,right_ankle,1365.53,862.69,0.0445,0.6794,0.3467,0.910,1.000
43,1.7200,0,29,left_heel,1319.74,888.05,-0.1285,0.7038,0.1003,0.967,1.000
43,1.7200,0,30,right_heel,1366.06,884.10,0.0377,0.7070,0.3266,0.960,1.000
43,1.7200,0,31,left_foot_index,1258.41,882.93,-0.2573,0.6883,0.0906,0.972,1.000
43,1.7200,0,32,right_foot_index,1325.60,868.03,-0.0232,0.7004,0.3536,0.876,1.000
44,1.7600,1,0,nose,819.27,513.90,-0.1812,-0.6442,-0.1441,1.000,1.000
44,1.7600,1,1,left_eye_inner,811.72,513.69,-0.2044,-0.6438,-0.1327,1.000,1.000
44,1.7600,1,2,left_eye,811.02,514.31,-0.2065,-0.6449,-0.1245,1.000,1.000
44,1.7600,1,3,left_eye_outer,810.54,515.10,-0.2071,-0.6446,-0.1256,1.000,1.000
44,1.7600,1,4,right_eye_inner,811.80,514.92,-0.2097,-0.6462,-0.1724,1.000,1.000
44,1.7600,1,5,right_eye,811.25,516.49,-0.2067,-0.6477,-0.1844,1.000,1.000
44,1.7600,1,6,right_eye_outer,810.71,518.08,-0.1995,-0.6394,-0.1627,1.000,1.000
44,1.7600,1,7,left_ear,807.66,525.65,-0.2330,-0.5959,-0.0553,1.000,1.000
44,1.7600,1,8,right_ear,807.05,529.73,-0.2390,-0.5123,-0.1618,1.000,1.000
44,1.7600,1,9,mouth_left,823.60,520.52,-0.1695,-0.6304,-0.1000,1.000,1.000
44,1.7600,1,10,mouth_right,823.19,521.95,-0.1617,-0.5874,-0.1653,1.000,1.000
44,1.7600,1,11,left_shoulder,827.81,541.74,-0.1310,-0.5513,0.0648,1.000,1.000
44,1.7600,1,12,right_shoulder,813.14,570.55,-0.2610,-0.4720,-0.1060,1.000,1.000
44,1.7600,1,13,left_elbow,830.79,488.21,-0.1161,-0.7545,0.1231,0.860,1.000
44,1.7600,1,14,right_elbow,797.71,606.92,-0.2500,-0.3419,-0.3248,0.961,0.999
44,1.7600,1,15,left_wrist,823.25,436.92,-0.1290,-0.9416,0.1470,0.983,1.000
44,1.7600,1,16,right_wrist,771.73,557.85,-0.3700,-0.4413,-0.5210,0.944,1.000
44,1.7600,1,17,left_pinky,825.64,424.29,-0.1471,-0.9857,0.1554,0.979,1.000
44,1.7600,1,18,right_pinky,763.21,548.36,-0.3919,-0.4921,-0.6058,0.942,1.000
44,1.7600,1,19,left_index,822.80,422.98,-0.1709,-1.0012,0.1367,0.981,1.000
44,1.7600,1,20,right_index,761.54,547.12,-0.3913,-0.5540,-0.5950,0.941,0.999
44,1.7600,1,21,left_thumb,820.47,427.79,-0.1241,-0.9428,0.1359,0.979,1.000
44,1.7600,1,22,right_thumb,766.02,550.11,-0.3791,-0.4708,-0.5268,0.888,1.000
44,1.7600,1,23,left_hip,871.82,667.52,0.0365,-0.0127,0.1092,1.000,1.000
44,1.7600,1,24,right_hip,862.05,672.96,-0.0378,0.0069,-0.1042,1.000,1.000
44,1.7600,1,25,left_knee,912.52,739.02,0.1665,0.2538,0.1243,0.755,1.000
44,1.7600,1,26,right_knee,904.80,754.16,0.0987,0.2694,-0.1566,0.988,1.000
44,1.7600,1,27,left_ankle,877.31,822.28,0.0963,0.6519,0.1854,0.923,1.000
44,1.7600,1,28,right_ankle,848.32,836.96,-0.0967,0.6548,-0.1233,0.989,1.000
44,1.7600,1,29,left_heel,870.41,841.08,0.0686,0.7019,0.2036,0.925,1.000
44,1.7600,1,30,right_heel,829.64,852.73,-0.1170,0.6886,-0.1508,0.935,1.000
44,1.7600,1,31,left_foot_index,908.84,836.69,0.1078,0.6975,0.1961,0.955,1.000
44,1.7600,1,32,right_foot_index,877.99,862.13,-0.0438,0.6863,-0.1982,0.986,0.999
44,1.7600,0,0,nose,1334.98,490.66,-0.0903,-0.6814,-0.0902,1.000,1.000
44,1.7600,0,1,left_eye_inner,1339.92,481.92,-0.0608,-0.6913,-0.1256,1.000,1.000
44,1.7600,0,2,left_eye,1341.46,482.24,-0.0594,-0.6895,-0.1133,1.000,1.000
44,1.7600,0,3,left_eye_outer,1342.88,482.54,-0.0594,-0.6919,-0.1157,1.000,1.000
44,1.7600,0,4,right_eye_inner,1339.72,481.69,-0.0437,-0.7054,-0.1080,1.000,1.000
44,1.7600,0,5,right_eye,1341.09,481.94,-0.0435,-0.7046,-0.1210,1.000,1.000
44,1.7600,0,6,right_eye_outer,1342.64,482.13,-0.0368,-0.6895,-0.0995,1.000,1.000
44,1.7600,0,7,left_ear,1353.46,486.58,0.0295,-0.6286,-0.2018,1.000,1.000
44,1.7600,0,8,right_ear,1354.40,486.01,0.0640,-0.6006,-0.0569,1.000,1.000
44,1.7600,0,9,mouth_left,1338.10,500.74,-0.0496,-0.6493,-0.0979,1.000,1.000
44,1.7600,0,10,mouth_right,1338.60,500.84,-0.0409,-0.6207,-0.0851,0.999,1.000
44,1.7600,0,11,left_shoulder,1350.88,536.42,0.0100,-0.4598,-0.2085,1.000,1.000
44,1.7600,0,12,right_shoulder,1392.22,538.99,0.1917,-0.5406,0.1305,0.999,1.000
44,1.7600,0,13,left_elbow,1338.62,612.11,0.0172,-0.2593,-0.2675,0.995,1.000
44,1.7600,0,14,right_elbow,1423.63,589.86,0.2643,-0.2934,0.1916,0.129,1.000
44,1.7600,0,15,left_wrist,1312.54,669.06,-0.0783,-0.0726,-0.1469,0.925,1.000
44,1.7600,0,16,right_wrist,1382.24,620.20,0.1136,-0.2252,0.2339,0.019,1.000
44,1.7600,0,17,left_pinky,1302.32,687.00,-0.1028,-0.0580,-0.1358,0.872,1.000
44,1.7600,0,18,right_pinky,1375.03,627.97,0.1179,-0.2265,0.2304,0.025,1.000
44,1.7600,0,19,left_index,1301.90,685.81,-0.1216,-0.0545,-0.1319,0.861,1.000
44,1.7600,0,20,right_index,1370.94,625.04,0.1033,-0.2652,0.2183,0.024,1.000
44,1.7600,0,21,left_thumb,1305.40,680.65,-0.0820,-0.0514,-0.1379,0.773,1.000
44,1.7600,0,22,right_thumb,1373.12,621.78,0.0991,-0.2396,0.2216,0.027,1.000
44,1.7600,0,23,left_hip,1335.76,683.46,-0.0415,0.0080,-0.0681,1.000,1.000
44,1.7600,0,24,right_hip,1360.76,683.04,0.0448,-0.0114,0.0674,1.000,1.000
44,1.7600,0,25,left_knee,1319.17,765.56,-0.1070,0.3570,-0.0271,0.974,1.000
44,1.7600,0,26,right_knee,1365.66,759.26,0.0638,0.2831,0.1849,0.489,1.000
44,1.7600,0,27,left_ankle,1309.73,870.11,-0.1551,0.7014,0.0042,0.992,1.000
44,1.7600,0,28,right_ankle,1367.76,860.94,0.0385,0.6810,0.2912,0.837,1.000
44,1.7600,0,29,left_heel,1320.56,890.79,-0.1872,0.7345,0.0134,0.980,0.999
44,1.7600,0,30,right_heel,1371.32,881.23,0.0290,0.7140,0.2635,0.912,1.000
44,1.7600,0,31,left_foot_index,1258.90,881.01,-0.3139,0.7080,-0.0006,0.983,0.999
44,1.7600,0,32,right_foot_index,1332.02,868.76,-0.0442,0.6884,0.2799,0.834,1.000
45,1.8000,1,0,nose,812.02,506.54,-0.2227,-0.6299,-0.1463,1.000,1.000
45,1.8000,1,1,left_eye_inner,804.91,506.38,-0.2500,-0.6273,-0.1383,1.000,1.000
45,1.8000,1,2,left_eye,804.26,507.20,-0.2528,-0.6295,-0.1286,0.999,1.000
45,1.8000,1,3,left_eye_outer,803.49,508.03,-0.2530,-0.6289,-0.1302,1.000,1.000
45,1.8000,1,4,right_eye_inner,804.92,506.65,-0.2562,-0.6323,-0.1777,1.000,1.000
45,1.8000,1,5,right_eye,804.43,507.66,-0.2529,-0.6332,-0.1894,1.000,1.000
45,1.8000,1,6,right_eye_outer,803.80,508.65,-0.2470,-0.6250,-0.1675,1.000,1.000
45,1.8000,1,7,left_ear,798.97,516.46,-0.2812,-0.5777,-0.0589,1.000,1.000
45,1.8000,1,8,right_ear,799.31,518.40,-0.2867,-0.4971,-0.1705,0.999,1.000
45,1.8000,1,9,mouth_left,816.01,512.92,-0.2108,-0.6166,-0.1020,1.000,1.000
45,1.8000,1,10,mouth_right,815.58,513.26,-0.2030,-0.5732,-0.1675,1.000,1.000
45,1.8000,1,11,left_shoulder,825.96,536.06,-0.1735,-0.5275,0.0652,1.000,1.000
45,1.8000,1,12,right_shoulder,812.97,558.63,-0.2952,-0.4792,-0.1101,1.000,1.000
45,1.8000,1,13,left_elbow,828.08,495.68,-0.1476,-0.7229,0.1964,0.396,1.000
45,1.8000,1,14,right_elbow,800.89,567.94,-0.2911,-0.3828,-0.3714,0.890,0.999
45,1.8000,1,15,left_wrist,820.32,454.17,-0.1754,-0.8776,0.3292,0.803,1.000
45,1.8000,1,16,right_wrist,767.92,530.27,-0.4281,-0.4739,-0.6005,0.855,0.999
45,1.8000,1,17,left_pinky,817.62,442.25,-0.1999,-0.9156,0.3563,0.782,1.000
45,1.8000,1,18,right_pinky,758.60,526.22,-0.4582,-0.5255,-0.6877,0.855,0.999
45,1.8000,1,19,left_index,816.09,441.86,-0.2260,-0.9263,0.3384,0.806,1.000
45,1.8000,1,20,right_index,755.82,523.69,-0.4536,-0.5746,-0.6707,0.849,0.999
